Transmittal ID,Description,Status,Current Employee,Current Department,Transmitted Employee,Transmitted Department,Last Transaction Date,Last Transaction Time
1511,"RFP: JOSE I. CADIZ JR. P14,795.12 (Car Amortization Plan for April 2021)",1,37,DEPT7,,DEPT6,"April 12, 2021",9:12:41 am
1512,"RFP: CADIZ TABAYOYONG AND PARTNERS P10,080.00 (Retainers Fee for April 2021)",1,37,DEPT7,,DEPT6,"April 12, 2021",9:12:53 am
1513,"Commendation: JYYalung,ADDuclayan,CSRivera",1,40,DEPT2,10,DEPT4,"April 19, 2021",1:21:50 pm
1514,"RFP: JOSEPH RAY B YANG CANCER INSTITUTE P1,700.00 (Donation in lieu of Flowers for Dr. Yang)",1,35,DEPT6,40,DEPT2,"April 08, 2021",4:47:22 pm
1515,Supplies Requisition Slip for 2nd Qtr. 2021,1,35,DEPT6,40,DEPT2,"April 08, 2021",11:58:02 am
1516,"Request for Fund Transfer P 1,100,000.00 (TO FUND MBTC LOAN DISBURSEMENT) Check # 4300279063",1,37,DEPT7,,DEPT6,"April 08, 2021",9:09:44 am
1517,"NP FAO1000213517 - AGUILAR, ROWENA TRINIDAD",1,5,DEPT3,17,DEPT5,"April 19, 2021",10:57:34 am
1518,"COMMENDATION FAO: LADIERO, VER ABAYAN / MR. ARIEL D. DUCLAYAN CI AND COLLECTION STAFF - N.E",1,12,DEPT4,,DEPT2,"April 08, 2021",11:58:24 am
1519,COMMENDATION RETURN COPY,1,11,DEPT4,40,DEPT2,"April 08, 2021",5:07:03 pm
1520,"PR: UV Sterilizer Box P3,000.00",1,37,DEPT7,,DEPT2,"April 14, 2021",12:08:20 pm
1521,"PR: Blackout Curtain P1,000.00",1,35,DEPT6,40,DEPT2,"April 12, 2021",9:24:11 am
1522,"APPLICATION AND REQUIREMENTS FAO: SOLIMAN, CYNTHIA ORTEGA",3,41,DEPT4,,DEPT5,"April 23, 2021",8:58:06 am
1523,RFP: Maria Anjeli S. Cadiz-Baena 750.00 (reimb for zoom subscription for February 2021),1,37,DEPT7,,DEPT6,"April 12, 2021",9:03:45 am
1524,NEW INCENTIVE PROGRAM OF SALES AND MARKETING DEPARTMENT,3,35,DEPT6,37,DEPT7,"April 15, 2021",11:35:44 am
1525,NEW INCENTIVE PROGRAM OF CI AND COLLECTION DEPT,1,35,DEPT6,9,DEPT4,"May 03, 2021",12:04:54 pm
1526,"DEED OF ABSOLUTE SALE OF MOTOR VEHICLE: 2010 TOYOTA PREVIA NQZ647 P350,000.00 RANNEL LIWANAG",1,37,DEPT7,,DEPT4,"April 12, 2021",11:41:12 am
1527,"CLEARANCE: 1000211395 - TOLENTINO, OLIVER BATAC",3,9,DEPT4,,DEPT3,"April 12, 2021",4:37:31 pm
1528,"CLEARANCE: 1000200504 - GARCIA, ARLENE ANGELES",1,9,DEPT4,,DEPT3,"April 12, 2021",4:37:27 pm
1529,"RCM: 1000205271 - GONZALES, RODELIO TIMBOL",1,5,DEPT3,,DEPT3,"April 15, 2021",3:24:47 pm
1530,requirement FAO Armando Asuncion,1,29,DEPT4,39,DEPT5,"April 08, 2021",1:44:19 pm
1531,requirement FAO Armando Asuncion,1,29,DEPT4,39,DEPT5,"April 08, 2021",1:44:11 pm
1532,"RFP : ALJON L. PANGAN : INSURANCE CLAIM P 8, 200.00",1,37,DEPT7,,DEPT6,"April 12, 2021",9:11:07 am
1533,"ENDORSEMENT OF ACCT TO LEGAL FAO: CARGANILLA, NARIZA",1,37,DEPT7,,DEPT4,"April 12, 2021",9:01:32 am
1534,JJake United Holdings Corp. (4 books of accounts),1,35,DEPT6,,DEPT6,"April 13, 2021",8:40:44 am
1535,BIR Form 2316 with Annex F and 2316 transmittal,1,35,DEPT6,40,DEPT2,"April 08, 2021",5:07:37 pm
1536,Extra copies of BIR form 2316,1,35,DEPT6,40,DEPT2,"April 08, 2021",5:07:25 pm
1537,Alphalist attachments for 1604CF (2 copies),1,35,DEPT6,40,DEPT2,"April 08, 2021",5:07:15 pm
1538,"PO/SER/PR: ACER Travelmate P 161,991.00",1,37,DEPT7,,DEPT2,"April 12, 2021",9:24:20 am
1539,Pay Advice: AR (Confi & Non Confi) and AP (Confi )_03/16-31/2021,1,28,DEPT6,20,DEPT2,"April 23, 2021",3:21:31 pm
1540,New incentive program of CI and collection department,1,10,DEPT4,,DEPT6,"May 03, 2021",12:18:39 pm
1541,New incentive program of Sales partners,1,35,DEPT6,,DEPT4,"April 12, 2021",10:58:35 am
1542,DEED OF ABSOLUTE SALE TO JOHNNY B. HIPOLITO- 2015 ISUZE CARGO DROPSIDE,1,35,DEPT6,,DEPT4,"April 12, 2021",10:59:48 am
1543,Recommendation: Suspension of CRCP Management Survey for 1st Quarter of 2021,1,37,DEPT7,,DEPT2,"April 13, 2021",8:42:14 am
1544,Request for Explanation (JCQuimzon),1,9,DEPT4,,DEPT2,"April 14, 2021",12:08:25 pm
1545,Request for Reimbursement (RT-PCR Saliva Test-MCLopez),1,37,DEPT7,,DEPT2,"April 13, 2021",8:42:27 am
1546,"PR: Disinfectant P 3,960.00 (for regularization)",1,37,DEPT7,,DEPT2,"April 14, 2021",12:08:31 pm
1547,"RFP: CELCOR 21, 562.09 (02/26/2021-03/26/2021)",1,37,DEPT7,,DEPT6,"April 13, 2021",8:48:18 am
1548,MEMO: Request for Funding Wtax for Mar 2021,1,37,DEPT7,,DEPT6,"April 13, 2021",8:47:55 am
1549,"RFP: RELLIE ANN DELA CRUZ, P11,285.00 (PCV REPLENISHMENT 03.30.2021 - 04.08.2021)",1,37,DEPT7,,DEPT6,"April 16, 2021",11:22:26 am
1550,"LSS: Mariah Angelika A. Mateo P13,828.34 (CA for Messengers Salary March 16-31, 2021)",1,37,DEPT7,,DEPT6,"April 14, 2021",9:06:10 am
1551,"LSS: Mariah Angelika A. Mateo P1,982.00 (Pantry Supplies April 2021)",1,40,DEPT2,35,DEPT6,"April 13, 2021",8:41:12 am
1552,"RFP: Mariah Angelika A. Mateo P12,283.00 (CA for Globe Telecom Payment 02/16/2021-03/15/2021)",1,37,DEPT7,,DEPT6,"April 14, 2021",9:05:30 am
1553,PAYROLL CHECK # 0000783993-0000784000 (7PCS.) 783996 is cancelled,1,35,DEPT6,20,DEPT2,"April 14, 2021",1:55:03 pm
1554,"Payroll Register and Checks for April 13, 2021 for signature of JIC",1,37,DEPT7,20,DEPT2,"April 14, 2021",1:54:34 pm
1555,"RFP: ASTRON CORPORATE SECURITY AGENCY INC. P8,180.71 (03/16-31/2021)",1,37,DEPT7,,DEPT6,"April 14, 2021",11:38:26 am
1556,"APPLICATION AND REQUIREMENTS FAO: PADERES, MELCHOR AUSTRIA",3,41,DEPT4,,DEPT5,"April 23, 2021",8:58:51 am
1557,Doc. Stamp Tax Dec./Ret. - DKMVictorio,1,28,DEPT6,5,DEPT3,"April 13, 2021",11:19:40 am
1558,Doc. Stamp Tax Dec./Ret. - WCBalajadia,1,28,DEPT6,5,DEPT3,"April 13, 2021",11:19:46 am
1559,"LSS: Mariah Angelika A. Mateo 1,584.00 (Pantry Supplies- April 2021)",1,37,DEPT7,,DEPT6,"April 14, 2021",9:06:20 am
1561,Uploading of loan system backup to cloud procedure (revised),1,37,DEPT7,,DEPT2,"July 12, 2021",3:05:36 pm
1562,Uploading of accounting Entries procedure (revised),1,37,DEPT7,,DEPT2,"July 12, 2021",3:04:00 pm
1563,Network connection checking (revised),1,6,DEPT1,,DEPT1,"May 14, 2021",4:17:53 pm
1564,Uploading of accounting system backup to cloud procedure (revised),1,37,DEPT7,,DEPT2,"July 12, 2021",3:05:13 pm
1565,Minor system backup procedure (revised),1,35,DEPT6,9,DEPT4,"May 20, 2021",11:36:24 am
1566,SMS blasting for release status procedure (revised),1,37,DEPT7,,DEPT2,"July 12, 2021",3:11:50 pm
1567,Due reminder blast procedure (revised),1,37,DEPT7,,DEPT2,"July 12, 2021",3:09:25 pm
1568,User access termination procedure (revised),1,9,DEPT4,37,DEPT7,"June 03, 2021",4:19:49 pm
1569,Monthly batch spool procedure (revised),1,9,DEPT4,,DEPT1,"April 26, 2021",5:31:16 pm
1570,Server room access procedure (revised),1,37,DEPT7,,DEPT2,"July 12, 2021",3:06:52 pm
1571,SMS blasting for birthday greetings (revised),1,37,DEPT7,,DEPT2,"July 12, 2021",3:09:04 pm
1572,Backup checking procedure (revised),1,6,DEPT1,,DEPT6,"May 14, 2021",4:42:21 pm
1573,Implementation of new module procedure (revised),1,9,DEPT4,,DEPT1,"April 28, 2021",2:37:25 pm
1574,Network restriction procedure (revised),1,37,DEPT7,,DEPT2,"July 12, 2021",3:12:02 pm
1575,User access modification procedure (revised),1,37,DEPT7,,DEPT2,"July 12, 2021",3:11:36 pm
1576,Updating of web application procedure (revised),1,9,DEPT4,,DEPT1,"April 28, 2021",2:37:32 pm
1577,shared public folder procedure (revised),1,37,DEPT7,,DEPT2,"July 12, 2021",3:02:15 pm
1578,User access creation procedure (revised),1,37,DEPT7,,DEPT2,"July 12, 2021",3:02:36 pm
1579,Server operation hours procedure (revised),1,37,DEPT7,,DEPT2,"July 12, 2021",3:10:22 pm
1580,Change request procedure (revised),1,37,DEPT7,,DEPT2,"July 12, 2021",3:11:19 pm
1581,Password change procedure (revised),1,37,DEPT7,,DEPT2,"July 12, 2021",3:06:12 pm
1582,Web application request for improvement procedure (revised),1,35,DEPT6,,DEPT1,"May 20, 2021",3:39:06 pm
1583,Service request procedure (revised),1,37,DEPT7,,DEPT2,"July 12, 2021",3:05:57 pm
1584,"OR CR WITH PN FAO 1000213454 - CARLOS, ARNOLD VENERACION",1,5,DEPT3,,DEPT3,"April 14, 2021",11:39:28 am
1585,"OR CR WITH PN FAO 1000213378 - CURA, ELENA DAVID",1,5,DEPT3,,DEPT3,"April 14, 2021",11:39:33 am
1586,"OR CR WITH PN FAO 1000213438 - AGUIRRE JR., RICARDO URSUA",1,5,DEPT3,,DEPT3,"April 14, 2021",11:39:38 am
1587,"OR CR WITH PN FAO 1000213420 - CASTILLANO, SIXTO AZOTILLO",1,5,DEPT3,,DEPT3,"April 14, 2021",11:39:42 am
1588,"PR: Safety Supplies P4,800.00 (April 2021)",1,37,DEPT7,,DEPT2,"April 15, 2021",9:15:29 am
1589,"rfp globe telecom 3,016.17",1,37,DEPT7,,DEPT6,"April 14, 2021",9:05:47 am
1590,"LSS: RELLIE ANN DELA CRUZ P8,619.00 (BR-01 CA FOR FAO 1000213420 - CASTILLANO, SIXTO AZOTILLO)",1,35,DEPT6,28,DEPT6,"April 15, 2021",10:03:55 am
1591,"LSS: RELLIE ANN DELA CRUZ P8,554.00 (BR-01 CA FOR FAO 1000213454 - CARLOS, ARNOLD VENERACION)",1,35,DEPT6,5,DEPT3,"April 15, 2021",10:55:58 am
1592,"RFP: RELLIE ANN DELA CRUZ, P1,500.00 (LTO ENCUMBRANCE FAO AGUIRRE AND CURA)",1,37,DEPT7,,DEPT6,"April 14, 2021",3:19:11 pm
1593,"APPLICATION AND REQUIREMENTS FAO: CALANGIN, RIZALDY JOHN GREGORIO",3,41,DEPT4,,DEPT5,"April 23, 2021",8:58:58 am
1594,"RFP: Philippine Health Insurance Corporation P14,852.59 (March 2021)",1,40,DEPT2,35,DEPT6,"April 14, 2021",3:26:05 pm
1595,"RFP: Mariah Angelika A. Mateo P11,803.10 (March 2021)",1,35,DEPT6,28,DEPT6,"April 21, 2021",11:16:14 am
1596,Recommendation: THOROUGH CHECKING OF CLIENTS LIFESTYLE IN RELATION TO THEIR INCOME LEVEL,1,37,DEPT7,20,DEPT2,"April 30, 2021",11:54:18 am
1597,Request for Explanation (JCQuimzon),1,9,DEPT4,,DEPT2,"April 19, 2021",5:35:24 pm
1598,Recommendation: Allowable Conditions to Accept Live-In Partner Client,1,37,DEPT7,20,DEPT2,"April 30, 2021",11:54:24 am
1599,REQUIREMENTS FAO : APOLINARIO JR. CRUZ,1,41,DEPT4,,DEPT5,"April 23, 2021",8:56:47 am
1600,MEMO: Workplace safety and health program - Covid 19,1,9,DEPT4,,DEPT2,"April 27, 2021",9:13:49 am
1601,new incentive program of sales partner,1,9,DEPT4,,DEPT6,"April 23, 2021",10:02:59 am
1602,fao:miguel arcangel pdc 9 pdc.,1,39,DEPT5,4,DEPT3,"April 16, 2021",3:29:31 pm
1603,"RFP: SMART COMMUNICATIONS, INC P 10,607.16 (January 1-March 31, 2021)",1,35,DEPT6,40,DEPT2,"April 15, 2021",3:09:13 pm
1604,requirements FAO: Eulogio Duldulao Jr.,1,29,DEPT4,39,DEPT5,"April 15, 2021",10:45:58 am
1605,"LSS: RELLIE ANN DELA CRUZ P8,614.00 (BR-01 CA FOR FAO 1000213454 - CARLOS, ARNOLD VENERACION)",1,35,DEPT6,28,DEPT6,"April 16, 2021",11:22:20 am
1606,PR: Gasoline for Office Motorcycle P300.00 (For regularization),1,35,DEPT6,40,DEPT2,"April 16, 2021",11:41:49 am
1607,"RFP: Roberto B. Rafael P2,450.00 (April 2021)",1,37,DEPT7,,DEPT6,"April 19, 2021",4:16:31 pm
1608,"RFP: SMART COMMUNICATIONS, INC P 10,607.15 (January 1-March 31, 2021)",1,37,DEPT7,,DEPT6,"April 19, 2021",4:17:48 pm
1609,"RFP: SMART COMMUNICATIONS, INC P 9,587.56 (January 1-March 31, 2021)",1,37,DEPT7,,DEPT6,"April 19, 2021",4:17:41 pm
1610,"PO: Safety Supplies P4,390.00 (April 2021)",1,37,DEPT7,,DEPT2,"April 16, 2021",2:52:50 pm
1611,"PO: Aspida Disenfectant P3,960.00",1,37,DEPT7,,DEPT2,"April 16, 2021",2:52:54 pm
1612,Globe telecom inc. acknowledgement voucher details check # 3241799777,1,37,DEPT7,,DEPT3,"April 16, 2021",12:04:35 pm
1613,"JIC CAR AMORTIZATION CHECK 3241799772 P14,795.12",1,5,DEPT3,37,DEPT7,"April 16, 2021",2:28:09 pm
1614,"LSS: Mariah Angelika A. Mateo P12,283.00 (Globe Telecon FEB16-MAR15, 2021)",1,37,DEPT7,,DEPT6,"April 19, 2021",4:16:22 pm
1615,Recommendation: Retention Period and Disposal of Application Papers,1,37,DEPT7,20,DEPT2,"April 30, 2021",11:54:44 am
1616,Recommendation: Echo Seminar,1,9,DEPT4,,DEPT2,"April 19, 2021",1:11:07 pm
1617,User Access Registration Form - RMJavier,1,40,DEPT2,6,DEPT1,"April 16, 2021",2:58:34 pm
1618,2 COPIES OF RCM AND 1 SET OF PN FAO 1000212367 CARLOS ARNOLD VENERACION,1,31,DEPT5,,DEPT3,"April 23, 2021",9:00:40 am
1619,PR: Change oil-Tricycle P300,1,35,DEPT6,40,DEPT2,"April 19, 2021",1:11:03 pm
1620,Doc. Stamp Tax Dec./Ret. - EBMedrano,1,28,DEPT6,5,DEPT3,"April 19, 2021",10:56:28 am
1621,PCV No. 7420-7471,1,28,DEPT6,5,DEPT3,"April 19, 2021",10:56:38 am
1622,RECOMMENDATION TO INCREASE THE LOAN AMOUNT OF BEL OFFICER FROM 75K TO 100K,1,9,DEPT4,,DEPT2,"May 20, 2021",6:23:36 pm
1623,RECOMMENDATION TO RELEASE DEALERS PROCEEDS THRU UNDERTAKING OF OR CR,1,35,DEPT6,31,DEPT5,"May 04, 2021",2:37:58 pm
1624,BEL PROMO FOR YEAR 2021,1,35,DEPT6,31,DEPT5,"May 06, 2021",10:09:41 am
1625,"DST: 1000213628 - SOLIMAN, CYNTHIA ORTEGA",1,5,DEPT3,28,DEPT6,"April 19, 2021",10:59:47 am
1626,"BS/ORCR/PERMITS FAO MACAPAGAL, FREDERICK",1,29,DEPT4,39,DEPT5,"April 20, 2021",5:24:37 pm
1627,JD and Weekly Progress Report Forms-RMJavier,1,40,DEPT2,10,DEPT4,"April 19, 2021",1:22:08 pm
1628,Recommendation: Issuance of Certificate of Employment,1,9,DEPT4,,DEPT2,"April 28, 2021",1:53:02 pm
1629,Recommendation: Quarterly DDI Examination,1,37,DEPT7,,DEPT2,"July 13, 2021",4:04:55 pm
1630,Recommendation-Bereavement Assistance Procedure,1,40,DEPT2,15,DEPT6,"April 29, 2021",4:32:37 pm
1631,Recommendation: Background Investigation (BI) Report,1,35,DEPT6,40,DEPT2,"May 03, 2021",10:20:42 am
1632,"JIC acknowledgement voucher check#3241799772 14,795.12",1,37,DEPT7,,DEPT3,"April 19, 2021",2:57:28 pm
1633,"RFP: Mariah Angelika A. Mateo P12,599.46 (Messenger Salary April 1-15, 2021)",1,37,DEPT7,,DEPT6,"April 21, 2021",9:15:12 am
1634,"RFP: BDO UNIBANK, INC. P1,995.00 (Stand Fans purchased thru credit card)",1,37,DEPT7,,DEPT6,"April 21, 2021",9:15:06 am
1635,"RFP: VILLMAN COMPUTER SYSTEMS, INC. P160,544.65 (Netbooks)",1,37,DEPT7,,DEPT6,"April 21, 2021",9:15:23 am
1636,"RFP: NEW CITY LUMBER AND HARDWARE INC. P5,940.00 (Disinfectant)",1,35,DEPT6,28,DEPT6,"April 29, 2021",9:53:35 am
1637,"CLEARANCE: 1000205450 - MACAPAGAL, NESTOR JR. DE GUZMAN",1,9,DEPT4,,DEPT3,"April 21, 2021",1:52:45 pm
1638,"CLEARANCE: 1000205131 - DELA PEÑA, MICHEL ANGELO LISING",1,9,DEPT4,,DEPT3,"April 21, 2021",1:52:55 pm
1639,"CLEARANCE: 1000205409 - MARCELO, CHRISTINE GUILLERMO",1,9,DEPT4,,DEPT3,"April 21, 2021",1:53:00 pm
1640,"RCM: 1000204313 - BALADHAY, EMMA DHALIA CALAGUI",1,5,DEPT3,,DEPT3,"April 23, 2021",5:04:54 pm
1641,"RCM: 1000203724 - SERQUINA, MICHAEL ORPIANO",1,5,DEPT3,,DEPT3,"April 23, 2021",5:04:46 pm
1642,"RCM: 1000200849 - CABANELA, LEANDRO VALDEZ",1,5,DEPT3,,DEPT3,"April 23, 2021",5:04:31 pm
1643,"RCM: 1000204437 - ALVAREZ, ROWENA DELA CRUZ",1,5,DEPT3,,DEPT3,"April 23, 2021",5:05:29 pm
1644,"RCM: 1000200580 - DAQUIS, MAXIMO DEL ROSARIO",1,5,DEPT3,,DEPT3,"April 23, 2021",5:05:23 pm
1645,"RCM: 1000210755 - CARAANG, LEONCIO JR. BALAJADIA",1,5,DEPT3,,DEPT3,"April 23, 2021",5:05:15 pm
1646,"RCM: 1000200709 - APOSTOL, RICHARD LAGUISMA",1,5,DEPT3,,DEPT3,"April 23, 2021",5:05:06 pm
1647,PR: AAA Battery P150.00 (Part of Pantry Supplies April 2021),1,35,DEPT6,40,DEPT2,"April 20, 2021",5:42:44 pm
1648,Job Description: In-house CI and Collection Staff,1,40,DEPT2,10,DEPT4,"April 20, 2021",10:15:11 am
1649,Job Description: Sales Assistant & Sales Staff (BEL),1,40,DEPT2,31,DEPT5,"April 23, 2021",8:57:10 am
1650,Request for Explanation JCQuimzon,1,31,DEPT5,,DEPT2,"April 23, 2021",9:01:36 am
1651,Recommendation: Preparation of Roster of Personnel,1,37,DEPT7,15,DEPT6,"July 29, 2021",8:57:35 am
1652,Recommendation: Payroll Processing,1,35,DEPT6,40,DEPT2,"May 03, 2021",10:20:46 am
1653,REQUIREMENTS: ALDRIN PERALTA,3,41,DEPT4,,DEPT5,"April 23, 2021",4:14:24 pm
1654,"RFP: Converge Information and Communications Technology Solutions, Inc. P3,000.00 (April 2021)",1,35,DEPT6,40,DEPT2,"April 20, 2021",5:42:49 pm
1655,Recommendation: Quarterly Awareness Test (QAT),1,37,DEPT7,,DEPT2,"July 27, 2021",11:40:05 am
1656,Recommendation: Employment Orientation (On-Boarding),1,9,DEPT4,,DEPT2,"April 27, 2021",11:14:50 am
1657,Recommendation: Probationary Monitoring,1,37,DEPT7,,DEPT2,"July 27, 2021",11:37:15 am
1658,Recommendation: Salary Loan for Employees,1,35,DEPT6,40,DEPT2,"May 03, 2021",10:20:51 am
1659,"RFP: CFA Law 13,887.50 (2021 SEC Annual Fee)",1,37,DEPT7,,DEPT6,"April 21, 2021",9:11:29 am
1660,"LSS: Mariah Angelika A. Mateo P11,803.10(CA for PAG-IBIG Contri and Loans for the month of Feb 2021)",1,40,DEPT2,35,DEPT6,"April 21, 2021",9:36:24 am
1661,"OR CR WITH PN FAO 1000213538 - VICTORIO, DHANNA KHRISTINA MAKASIAR",1,5,DEPT3,,DEPT3,"April 20, 2021",4:25:46 pm
1662,"OR CR WITH PN FAO 1000213441 - WARD, ROSEMARIE RAMOS",1,5,DEPT3,,DEPT3,"April 20, 2021",4:25:56 pm
1663,"OR CR WITH PN FAO 1000213523 - BALAJADIA, WENDY CARIAGA",1,5,DEPT3,,DEPT3,"April 20, 2021",4:26:01 pm
1664,"RCM: 1000205484 - CERRUDO, ROCHELLE OLIVEROS",1,28,DEPT6,9,DEPT4,"May 03, 2021",12:06:08 pm
1665,"RCM: 1000202698 - TUAZON, JAKE JIBSON CU",1,28,DEPT6,9,DEPT4,"May 03, 2021",12:06:15 pm
1666,MEMO: Request of Data from Concerned Departments Procedure,1,9,DEPT4,,DEPT2,"July 19, 2021",4:52:41 pm
1667,"DST: 1000213577 - ASUNCION, ARMANDO DE JESUS",1,5,DEPT3,28,DEPT6,"April 20, 2021",5:30:46 pm
1668,"RFP: MARVIC C. LOPEZ P2,000.00 (Reimbursement for PCR Test)",1,35,DEPT6,37,DEPT7,"April 21, 2021",2:33:38 pm
1669,"LSS: RELLIE ANN DELA CRUZ P11,613.00 (BR-01 CA FOR FAO 1000213523 - BALAJADIA, WENDY CARIAGA)",1,35,DEPT6,28,DEPT6,"April 21, 2021",11:16:25 am
1670,"LSS: RELLIE ANN DELA CRUZ P8,785.00 (BR-01 CA FOR FAO 1000213538 - VICTORIO, DHANNA KHRISTINA MAKASI",1,35,DEPT6,28,DEPT6,"April 21, 2021",11:16:31 am
1671,"RFP: NEW CITY LUMBER AND HARDWARE INC. P5,886.96 (Disinfectant)",2,37,DEPT7,15,DEPT6,"April 28, 2021",3:59:06 pm
1672,"FAO: STA ROMANA, MARIA SHEENA ERIKA REYES// CERT TRUE COPY TITTLE/VISINITY MAP/TAX DEC AND CLEARANCE",0,39,DEPT5,41,DEPT4,"April 20, 2021",5:26:20 pm
1673,IDS / DTI,0,39,DEPT5,41,DEPT4,"April 20, 2021",5:26:20 pm
1674,"PO: Safety Supplies P4,740.00 (April 2021)",1,35,DEPT6,40,DEPT2,"April 21, 2021",10:18:24 am
1675,RFP: LTPUNSALAN P 574.00 (TRANSPO REIMBURSEMENT),1,35,DEPT6,,DEPT3,"April 21, 2021",2:13:10 pm
1676,PMW Setting Q12021 - MCB,1,15,DEPT6,40,DEPT2,"April 21, 2021",10:18:19 am
1677,MEMO: Recommendation on Activating Online Intrabank and Interbank Transfers for Collection and Disb,1,9,DEPT4,37,DEPT7,"April 28, 2021",4:23:45 pm
1678,"RFP: THE MERCANTILE INSURANCE COMPANY INC:REMITTANCE OF INSURANCE PREMIUM DECEMBER 2020 P634,475.74",1,35,DEPT6,,DEPT3,"April 23, 2021",5:01:44 pm
1679,RECOMMENDATION : RECALIBRATION OF INSURANCE RENEWAL UNDERWRITING PROCEDURE,1,4,DEPT3,9,DEPT4,"April 28, 2021",4:52:20 pm
1680,Doc. Stamp Tax Dec./Ret. - ADAsuncion,1,28,DEPT6,5,DEPT3,"April 21, 2021",1:53:09 pm
1681,Doc. Stamp Tax Dec./Ret. - COSoliman,1,28,DEPT6,5,DEPT3,"April 21, 2021",1:53:14 pm
1682,PMW Rating - Bill (march 8 - 30),1,6,DEPT1,,DEPT2,"April 21, 2021",1:33:19 pm
1683,PR: Welding P200 (For the repair of tricycle sidecar),1,40,DEPT2,35,DEPT6,"April 21, 2021",5:15:24 pm
1684,"RFP: PLDT INC. P10,745.30 (03/17/2021-04/16/2021)",1,40,DEPT2,35,DEPT6,"April 21, 2021",5:40:03 pm
1685,PR: Exec Supplies P880.00 (APRIL 2021),1,35,DEPT6,40,DEPT2,"April 22, 2021",5:37:06 pm
1686,"RFP - HAVEN PHARMACY Php 4,692.60 (Safety Supplies April 2021)",1,35,DEPT6,28,DEPT6,"April 26, 2021",10:27:19 am
1687,"RFP: AXA PHILIPPINES P13,082.41 (Renewal Nov 2020-Nov 2021)",1,35,DEPT6,40,DEPT2,"April 22, 2021",9:47:23 am
1688,"CLEARANCE: 1000205875 - GALANG, HERMOGENES JR. BAUTISTA",1,9,DEPT4,,DEPT3,"April 30, 2021",4:59:15 pm
1689,"RCM: 1000205654 - JAVIER, ARLENE DELOS SANTOS",1,28,DEPT6,9,DEPT4,"May 03, 2021",12:06:22 pm
1690,"RCM: 1000207924 - JOSE, JOCELYN SIMBULAN",1,28,DEPT6,9,DEPT4,"May 03, 2021",12:06:34 pm
1691,Recommendation: Echo Seminar,1,37,DEPT7,,DEPT2,"May 05, 2021",2:04:31 pm
1692,Recommendation: Recruitment Process,1,35,DEPT6,40,DEPT2,"May 03, 2021",10:20:54 am
1693,"REQUEST FOR PAYMENT FAO: DE VERA, ROBERT JOMO CHAN FOR REPLEVIN BOND IN STRONGHOLD INSURANCE COMPANY",1,12,DEPT4,,DEPT6,"April 21, 2021",5:16:03 pm
1694,RFPs (Request for Payment) for signature of JIC,1,37,DEPT7,,DEPT6,"April 22, 2021",9:36:40 am
1695,"RCM: 1000205930 - FRONDA, JOSE AGUILA",1,28,DEPT6,9,DEPT4,"May 03, 2021",12:06:49 pm
1696,"RFP: RELLIE ANN DELA CRUZ, P9,883.00 (PCV REPLENISHMENT 04/12/2021 - 04/21/2021)",1,35,DEPT6,28,DEPT6,"April 26, 2021",10:27:42 am
1697,Recommendation: Guidelines on COVID-19 Vaccine Aid of the Company,1,37,DEPT7,,DEPT2,"July 07, 2021",7:47:30 am
1698,"SALES RECORD, PURCHASED RECEIPT, ID'S, DTI, TCT COPY FAO M. STA ROMANA",0,29,DEPT4,39,DEPT5,"April 22, 2021",11:46:15 am
1699,Recommendation: Usage of Airconditioning Units and Electric Fans in LDA Room,1,37,DEPT7,,DEPT2,"July 19, 2021",2:03:25 pm
1700,Recommendation: Key Control Policy and Procedures,1,37,DEPT7,,DEPT2,"July 19, 2021",2:03:05 pm
1701,Memo: Workplace Safety and Health Standards during Meal Breaks,1,35,DEPT6,40,DEPT2,"April 28, 2021",1:40:41 pm
1702,"RFP: Innove Communications, Inc. P4,418.65 (04/16/21-05/15/2021)",1,35,DEPT6,40,DEPT2,"April 23, 2021",10:46:01 am
1703,New Incentive Program for Sales and Marketing Partners,1,15,DEPT6,37,DEPT7,"April 23, 2021",8:45:28 am
1704,BDO WITHHRAWAL SLIP (2 COPIES),1,37,DEPT7,,DEPT6,"April 23, 2021",10:09:18 am
1705,Revised Exit Process,1,9,DEPT4,,DEPT2,"August 05, 2021",5:26:34 pm
1706,"DST: 1000213680 - PEKSON, RAYMUNDO CANLAS",1,5,DEPT3,28,DEPT6,"April 23, 2021",1:25:35 pm
1708,AFFIDAVIT FAO FELIX AUSTRIA,1,43,DEPT3,,DEPT5,"April 28, 2021",4:57:50 pm
1709,Pay Advice: AR (Confi & Non Confi) and AP (Confi )_04/01-15/2021,1,28,DEPT6,20,DEPT2,"April 23, 2021",3:21:39 pm
1710,Revised Last Pay - Jedd Alejo,1,28,DEPT6,20,DEPT2,"April 30, 2021",11:54:34 am
1711,Request for funding: Gross Receipts Tax (1st qtr. 2021) & Lupo S. Ramos & Co. 2021 engagement letter,1,28,DEPT6,35,DEPT6,"April 26, 2021",10:28:51 am
1712,MEMO: Temporary Procedure while the President is on Leave,1,35,DEPT6,40,DEPT2,"April 27, 2021",10:41:50 am
1713,Recommendation: HR Performance Management System (PMS) Implementation Procedure,1,37,DEPT7,,DEPT2,"July 27, 2021",11:39:56 am
1714,"pmw rating mar 8 - apr 8, 2021 fao JVQuiruben",1,10,DEPT4,40,DEPT2,"April 26, 2021",10:30:25 am
